nomcom,surf,insee,pop90,pop99,lon,lat,gares,tx_hlm,dece9909,jeunesse,p09_pop,p99_pop,d90_pop,d82_pop,d75_pop,d68_pop,median,tx_appart
La Queue-les-Yvelines,579.80000000000,78513,1811.00000000000,1844.00000000000,1.76814029755518,48.8028105202302,89.8884672725646,4.06091251469218,241,1.21924792861695,2126,1845,1811,1753,1296,908,26478,23.6111452369837
Crèvecoeur-en-Brie,924.80000000000,77144,268.00000000000,299.00000000000,2.90662555033849,48.7560681805132,4.69311034186578,0,8,2.04166666666667,299,301,268,266,235,145,24956,0
Maisons-Alfort,538.30000000000,94046,53375.00000000000,51103.00000000000,2.43760061710959,48.8056086052594,100.000000003769,38.3171945921113,3657,1.55051953847135,52619,51091,53375,51065,54146,53149,23461,81.6257754753522
Pontault-Combault,1357.20000000000,77373,26804.00000000000,32886.00000000000,2.61377734665022,48.7872551184369,42.5261364923427,49.2389105314309,1897,2.55181903611223,35252,32956,26804,19037,16761,9282,21747,39.3109467017297
Favières,2841.40000000000,77177,847.00000000000,941.00000000000,2.76839905389091,48.779784372059,4.59069527619387,0,65,1.62735849056604,1111,937,847,727,686,595,25462,13.5951592647562
Bagneux,419.10000000000,92007,36364.00000000000,37252.00000000000,2.31023340260744,48.7984684884195,99.9999999934594,73.4403655228516,2333,2.0947445561139,38495,37215,36364,40385,40674,42006,17380,88.1152675067926
Jouars-Ponchartrain,980.90000000000,78321,4282.00000000000,4569.00000000000,1.90829816554232,48.7900164465572,6.49208577412122,22.9357798165138,610,1.3249299719888,5239,4565,4282,3774,2549,2159,30869,13.3720930232558
Bourg-la-Reine,187.20000000000,92014,18499.00000000000,18251.00000000000,2.31701125509545,48.7805990308537,99.9999999406775,31.5214871845294,1390,1.37725807660595,19801,18246,18499,18070,18221,18711,31470,78.2797314249744
Montfort-l'Amaury,573.90000000000,78420,2651.00000000000,3137.00000000000,1.80905023016478,48.7716074604924,0,13.4177215189873,727,0.953723788864787,3115,3135,2651,2566,2319,2074,29179,34.0388007054674
Saint-Léger-en-Yvelines,3514.50000000000,78562,1074.00000000000,1322.00000000000,1.76011283084449,48.7302415438242,0,18.4971099009329,74,1.78314745972739,1470,1315,1074,969,806,641,27033,15.5323354984468
Voisins-le-Bretonneux,361.10000000000,78688,11220.00000000000,12153.00000000000,2.04884499704645,48.7586786593043,60.8537265490648,35.7546010886901,371,2.54572803850782,11910,12150,11220,5229,2132,680,33034,31.301744002433
Rungis,421.20000000000,94065,2939.00000000000,5424.00000000000,2.35224192239416,48.7496663523235,99.9999999974518,46.9026548390896,178,2.32168123179359,5642,5418,2939,2649,2986,2686,27982,55.8964419583136
Saclay,1376.20000000000,91534,2894.00000000000,2883.00000000000,2.16621657642831,48.7355056409006,64.1903864109165,40.0320629607662,209,2.16452074391989,3052,2882,2894,1865,2037,1991,31726,14.855818505831
Férolles-Attilly,1280.30000000000,77180,1022.00000000000,1032.00000000000,2.63908396083664,48.7337243419578,0,1.69491571142174,46,1.67456556082148,1124,1032,1022,933,945,339,31798,5.79259890261318
Wissous,911.50000000000,91689,4888.00000000000,5160.00000000000,2.32901751866084,48.7293990541991,100.000000001007,15.3550863723608,298,1.33833922261484,5250,5158,4888,4394,4402,3955,27471,35.523228531206
Sancy-lès-Provins,1816.20000000000,77444,180.00000000000,269.00000000000,3.3934558206859,48.7093501772511,0,0,15,2.10062893081761,321,269,180,179,168,204,19768,0
Condé-sur-Vesgre,1083.20000000000,78171,828.00000000000,1038.00000000000,1.67376975587183,48.7322560100947,0,0,53,1.90423572744015,1106,1043,828,525,405,261,26672,7.19401363232243
Crosne,248.30000000000,91191,7966.00000000000,8154.00000000000,2.46309301748041,48.720570775977,97.4924438553546,41.0455365598169,537,1.82609557802895,9097,8148,7966,7312,6068,5324,23694,55.432799657267
Athis-Mons,858.20000000000,91027,29123.00000000000,29427.00000000000,2.38683967434692,48.7095148043927,100.000000002449,57.4547841216615,1900,1.99106194137134,30644,29400,29121,28494,30735,27638,19795,60.8497915845898
Chevreuse,1355.00000000000,78160,5027.00000000000,5364.00000000000,2.03684347276989,48.706617431588,19.9271116886092,24.9379651547585,562,1.31461810824482,5740,5360,5027,4811,4186,3409,30602,37.6810446474139
Orsay,742.40000000000,91471,14863.00000000000,16236.00000000000,2.18697486300889,48.6998732302366,97.5526510314314,14.2025277586642,1044,1.522907239819,16238,16219,14849,14057,13530,12087,31069,40.3210715817461
Jouy-le-Châtel,3771.60000000000,77239,1365.00000000000,1392.00000000000,3.13495186324308,48.6644357412238,0,19.3548392277693,108,1.97629009762901,1426,1392,1365,1221,1021,1016,19983,13.6961476665546
Epinay-sous-Sénart,358.30000000000,91215,13374.00000000000,12797.00000000000,2.51610060972517,48.6876080570706,89.210203122504,75.6297123952831,550,2.84417910447761,12355,12768,13374,14735,14857,2706,15841,82.8118233834291
Draveil,1595.60000000000,91201,27867.00000000000,28093.00000000000,2.42181646462379,48.6777968751872,60.9665615563769,59.8806729481086,1953,1.49076488483268,28564,28097,27867,26543,28602,25352,23758,46.3436018957346
Gometz-la-Ville,966.20000000000,91274,887.00000000000,986.00000000000,2.10912938461183,48.6731785712023,24.7770365259474,7.40740690499249,40,2.20325203252033,1313,984,887,809,608,325,30756,15.7678168602222
Rozay-en-Brie,316.70000000000,77393,2380.00000000000,2613.00000000000,2.96369786993735,48.6839195123888,0,23.0117164793194,331,1.64905660377358,2715,2614,2380,1914,1768,1521,21348,33.3799621928166
Rambouillet,3579.50000000000,78517,24343.00000000000,24758.00000000000,1.82649708463221,48.6535382255785,34.457695400254,46.5545464354044,1769,1.46717395151301,26065,24789,24343,21438,18941,14505,24691,60.7074757842432
Chaumes-en-Brie,2000.30000000000,77107,2500.00000000000,2743.00000000000,2.84661343340372,48.6674460179676,17.6552713064087,13.342456228342,210,1.95439948619139,2998,2743,2500,2139,1823,1792,22344,26.5628794449263
Soisy-sur-Seine,866.30000000000,91600,7145.00000000000,7072.00000000000,2.46283951555779,48.6603082121665,47.6291353691576,41.3653522289099,511,1.29700446144041,7150,7070,7145,6201,3459,2405,30372,35.1093805309735
Saint-Germain-lès-Corbeil,390.60000000000,91553,6141.00000000000,7051.00000000000,2.49442636478453,48.6273724720095,40.0729697100136,26.6769445472113,412,1.67669927263607,7106,7059,6141,4462,4379,650,28743,19.6426313488752
Janvry,831.20000000000,91319,487.00000000000,530.00000000000,2.15455285863572,48.646046499099,0,0,26,1.7953795379538,594,530,487,432,459,302,28285,5.75221238938053
Longpont-sur-Orge,512.30000000000,91347,4807.00000000000,5843.00000000000,2.28653871489568,48.6403409534775,65.354449853327,11.8387911335691,502,1.74020397208803,6646,5843,4807,4120,3220,1825,27489,17.7909780626948
Louan-Villegruis-Fontaine,3826.10000000000,77262,427.00000000000,421.00000000000,3.4888460232667,48.6146265115677,0,0,34,1.30376344086022,512,418,427,423,398,513,19967,0.533988359053773
Verneuil-l'Etang,783.90000000000,77493,2577.00000000000,3135.00000000000,2.83225234348694,48.6372971606473,82.577567896863,64.9655205599586,126,3.23184357541899,3139,3129,2577,1948,1707,1299,20467,25.0671738949779
Gastins,1495.40000000000,77201,474.00000000000,585.00000000000,3.01991341714215,48.6268289032695,0,0,36,2.7921568627451,654,585,474,373,395,380,21755,9.32273555224375
Fleury-Mérogis,638.20000000000,91235,9677.00000000000,9074.00000000000,2.36852618300693,48.6332114316152,51.2410706641053,84.1397255674987,285,7.00861497680583,9107,9087,9677,7419,6551,1194,17770,63.8724256292906
Saint-Germain-lès-Arpajon,630.10000000000,91552,7607.00000000000,8227.00000000000,2.26464125494871,48.5985428603458,81.5750674660615,65.0950794513574,408,2.32670324645633,9353,8247,7607,6217,5949,4105,21007,39.9640690186763
Courson-Monteloup,375.90000000000,91186,461.00000000000,586.00000000000,2.14233286437563,48.59870359727,0,0,19,2.91145833333333,588,585,461,302,209,146,27977,14.611768959595
Savigny-le-Temple,1205.60000000000,77445,18520.00000000000,22339.00000000000,2.57381208439917,48.5879910220663,81.102221291946,71.9888636337149,799,5.04603106740772,28113,22331,18520,11835,2881,828,18205,44.8617775888761
Saint-Arnoult-en-Yvelines,1274.50000000000,78537,5811.00000000000,5671.00000000000,1.93471740199682,48.5726115338542,0,20.7191780821918,284,1.51136950904393,6127,5666,5811,4442,3016,1584,26339,20.9725158562368
Villabé,467.90000000000,91659,2995.00000000000,4832.00000000000,2.45125537018589,48.5862370973283,99.884271578461,18.4218544820741,178,2.70529100529101,4898,4826,2995,2554,1980,1727,23449,21.2987802383415
Saint-Ouen-en-Brie,566.40000000000,77428,577.00000000000,704.00000000000,2.91996474992085,48.5656721630652,0,0,39,2.91582491582492,846,704,577,219,172,123,23503,0
Guibeville,262.90000000000,91292,217.00000000000,654.00000000000,2.27177969155327,48.5670696298305,87.8296655214081,0,13,4.86792452830189,727,654,217,121,104,76,27687,6.6675359673143
Saint-Yon,470.50000000000,91581,770.00000000000,811.00000000000,2.19260148620919,48.561009518425,87.0936425715402,0,35,2.24043715846995,904,811,770,504,363,289,28835,7.85451500014955
La Chapelle-Saint-Sulpice,638.30000000000,77090,144.00000000000,171.00000000000,3.17930120944963,48.558070246317,0,0,10,1.72222222222222,205,171,144,134,109,103,20977,0
Boissy-sous-Saint-Yon,809.80000000000,91085,3309.00000000000,3566.00000000000,2.21322576076941,48.5503738600207,10.9735808636193,16.8217603011372,149,2.28727272727273,3743,3566,3309,2543,1211,1017,25028,16.8114961230822
Prunay-en-Yvelines,2722.50000000000,78506,762.00000000000,846.00000000000,1.8050206373998,48.5262811379148,0,0,44,1.34509803921569,810,847,762,623,512,472,25602,1.88810745739086
Seine-Port,857.70000000000,77447,1685.00000000000,1754.00000000000,2.55461439699263,48.5517307866527,88.1299718682061,2.09790276163959,160,1.23874904652937,1950,1754,1685,1129,1131,1110,29955,14.4217221804254
Vert-le-Petit,684.40000000000,91649,2025.00000000000,2422.00000000000,2.36613771478936,48.5524220452169,29.4006635101823,49.8753118616748,109,2.66177908113392,2591,2426,2025,1798,1816,1875,24081,30.3001152362343
Dourdan,3078.10000000000,91200,9043.00000000000,9555.00000000000,1.99475519011841,48.5360508449434,53.4184920169562,52.622527899695,1007,1.44296432399326,9805,9554,9043,8057,7441,5378,20169,55.7878815056855
Ponthévrard,262.30000000000,78499,420.00000000000,471.00000000000,1.90794974702523,48.5505016859768,0,0,16,2.69583333333333,601,471,420,360,155,99,26630,1.49253731343284
Saint-Loup-de-Naud,1098.30000000000,77418,806.00000000000,855.00000000000,3.21838475422212,48.5371686413089,21.684372926171,21.1267605633803,57,1.65050505050505,885,856,806,669,670,721,19958,2.59386851171004
Ballancourt-sur-Essonne,1146.30000000000,91045,6174.00000000000,6273.00000000000,2.38745004777262,48.5218036548311,52.3583063485317,49.0566037735849,549,1.66919018123423,7315,6283,6174,5549,5025,3477,22856,31.1575910566174
Lardy,768.80000000000,91330,3658.00000000000,4375.00000000000,2.27009924036592,48.5269324786268,99.9999999968081,21.9178082993902,293,1.95143256464011,5595,4377,3658,2922,2852,2275,25323,16.0825318349932
Torfou,353.80000000000,91619,214.00000000000,248.00000000000,2.23433245770812,48.5323601652361,56.6009753458029,0,10,1.59649122807018,272,248,214,187,159,158,30460,4.04040404040404
La Chapelle-Rablais,1540.80000000000,77089,755.00000000000,779.00000000000,2.96079094131652,48.5061677284032,0,0,47,2.91666666666667,938,780,755,492,342,294,22489,1.26637283506115
Meigneux,778.50000000000,77286,150.00000000000,174.00000000000,3.09740713957025,48.5138169513016,0,0,7,3.34848484848485,222,174,150,133,132,116,22463,1.28550440744368
Soisy-Bouy,1171.10000000000,77456,688.00000000000,748.00000000000,3.30070072726535,48.508414490188,12.9179115774496,0,67,1.50625,797,749,688,519,485,442,20853,0
Les Granges-le-Roi,1281.60000000000,91284,846.00000000000,873.00000000000,2.01100544500276,48.4983587495949,1.26149940828386,0,46,1.53015873015873,1026,873,846,762,575,374,23299,4.32432432432432
Livry-sur-Seine,536.30000000000,77255,1847.00000000000,1880.00000000000,2.68684781126561,48.5056568121239,96.7939806457205,15.0684928116515,183,0.832469775474957,1910,1878,1847,1602,1231,795,25425,2.46661468582532
Les Ecrennes,1854.20000000000,77165,557.00000000000,638.00000000000,2.8748198296881,48.4963046630592,0,6.25000196265233,21,3.57222222222222,615,639,557,381,237,222,23789,1.0202512176365
Auvers-Saint-Georges,1270.50000000000,91038,992.00000000000,1059.00000000000,2.22578000177174,48.4767032580134,24.6235708125551,0,54,1.97916666666667,1200,1053,992,842,639,574,26856,8.50665040760563
Cerny,1721.30000000000,91129,2774.00000000000,3066.00000000000,2.31079668394599,48.4859308239224,23.0021303296405,0,303,1.58127572016461,3248,3069,2774,2258,1659,1200,25042,6.39285714285714
Mondeville,676.90000000000,91412,581.00000000000,688.00000000000,2.41965473847644,48.4909881848618,0,0,39,1.38850574712644,673,692,581,443,368,322,26036,2.69336474283471
Allainville,1625.70000000000,78009,273.00000000000,293.00000000000,1.90239517802666,48.4673843276834,0,0,15,1.72955974842767,304,293,273,181,189,189,21902,0
Coutençon,631.90000000000,77140,210.00000000000,229.00000000000,2.99729740778952,48.4732105503893,0,0,11,2.23333333333333,274,229,210,140,106,79,21567,6.7966067461119
Neuilly-en-Vexin,300.70000000000,95447,183.00000000000,210.00000000000,1.97979356505281,49.1739663786164,0,0,10,2.05208333333333,202,210,183,178,143,132,28279,15.2886497064579
Videlles,876.90000000000,91654,551.00000000000,560.00000000000,2.42191726832754,48.4681199135563,0,0,35,1.93015873015873,657,561,551,522,508,419,25023,0.411980389733449
Brières-les-Scellés,864.00000000000,91109,868.00000000000,843.00000000000,2.14342522027477,48.4639870041692,1.51689214637541,0,61,1.69429097605893,981,843,868,760,662,528,25309,0.894294916034047
D'Huison-Longueville,991.70000000000,91198,1168.00000000000,1232.00000000000,2.3270297428224,48.4556403607557,5.10289049631537,0,60,1.57875457875458,1397,1233,1168,857,684,425,25638,8.30188679245283
Fleury-en-Bière,1399.20000000000,77185,456.00000000000,546.00000000000,2.53991790427098,48.4449108888751,0,0,46,1.36296296296296,640,545,456,449,329,361,27756,3.54330708661417
Egligny,1660.20000000000,77167,237.00000000000,275.00000000000,3.12408797528893,48.4403600646053,0,0,18,2.29931972789116,324,275,237,199,214,274,19266,0
Salins,1056.40000000000,77439,556.00000000000,916.00000000000,3.01998509946363,48.4314054247451,0,0,172,1.17948717948718,1018,918,556,475,408,385,20568,2.94073742349604
Moigny-sur-Ecole,1225.80000000000,91408,1011.00000000000,1283.00000000000,2.43975321791801,48.4373291101215,0,5.17241430474663,73,1.57261410788382,1286,1284,1011,822,652,573,25441,2.78926244882319
Jaulnes,1589.30000000000,77236,289.00000000000,319.00000000000,3.27686290409733,48.4144560069919,0,0,31,0.887788778877888,354,320,289,248,220,231,21599,0
Avon,383.30000000000,77014,13873.00000000000,14030.00000000000,2.73239182037962,48.4130278387387,99.5865367403007,20.865605490034,1094,1.32373500260824,13906,14026,13873,14778,15377,13552,20765,72.5658234541788
Baby,413.30000000000,77015,80.00000000000,66.00000000000,3.3448990720038,48.3892488421936,0,0,7,1.51111111111111,76,66,80,59,69,80,,0
Oncy-sur-Ecole,541.10000000000,91463,699.00000000000,878.00000000000,2.45895177827895,48.3827903558208,0,0,61,1.62659380692168,950,877,699,570,441,346,23783,1.14699840219128
Bois-Herpin,389.90000000000,91075,59.00000000000,57.00000000000,2.24385295965048,48.3717853158247,0,0,2,2.7,73,57,59,53,47,46,,4
Moret-sur-Loing,504.30000000000,77316,4174.00000000000,4402.00000000000,2.81187227311339,48.3648410952296,61.0810826576066,18.5810810754344,623,1.08523058960887,4376,4403,4174,3503,3147,3250,23501,25.9238439330019
Nonville,1166.00000000000,77340,508.00000000000,558.00000000000,2.77410393528171,48.2890440234909,0,0,49,1.56666666666667,640,558,508,375,318,265,23354,1.80930374504076
Tousson,1322.30000000000,77471,334.00000000000,378.00000000000,2.45782928898917,48.3436210923408,0,0,34,1.70769230769231,375,376,334,292,302,353,23409,1.36747553291326
Le Vaudoué,1713.30000000000,77485,639.00000000000,717.00000000000,2.52139944986958,48.3469862577607,0,0,56,1.33116883116883,744,719,639,372,331,295,26262,2.08406060182923
Pussay,1152.50000000000,91511,1494.00000000000,1726.00000000000,1.99728547417056,48.3501002743153,19.454220460521,0,197,1.41491841491841,1904,1724,1494,1436,1538,1600,19966,23.2467532467532
Abbéville-la-Rivière,1500.50000000000,91001,233.00000000000,262.00000000000,2.19158690492678,48.3431049870729,0,0,14,1.59393939393939,282,261,233,213,190,190,22028,0
Ury,827.20000000000,77477,706.00000000000,757.00000000000,2.59990117329847,48.3402872364116,0,0,44,1.23260073260073,811,757,706,708,587,483,25911,3.25443786982249
Chevry-en-Sereine,2291.10000000000,77115,383.00000000000,454.00000000000,2.96041978069385,48.2485056109915,0,0,28,1.46527777777778,489,455,383,345,305,318,23479,2.91477559253656
Fromont,1069.90000000000,77198,158.00000000000,157.00000000000,2.50748268537896,48.2533930026898,0,0,9,1.34640522875817,224,157,158,141,145,168,21486,0
Aincourt,1006.60000000000,95008,622.00000000000,657.00000000000,1.77379919846654,49.0728306376218,0,32.967032967033,25,1.62359550561798,967,658,622,709,530,595,24067,23.8532110091743
Villiers-le-Sec,326.90000000000,95682,161.00000000000,168.00000000000,2.38693433421367,49.0744298049815,7.07557626761058,0,5,3.01587301587302,176,168,161,171,190,223,22311,17.3913043478261
Villeron,559.30000000000,95675,361.00000000000,702.00000000000,2.53499413717544,49.061440306037,13.0745171680651,0,29,4.41530054644809,728,700,361,271,311,294,26401,21.09375
Vienne-en-Arthies,379.50000000000,95656,326.00000000000,352.00000000000,1.72212854309442,49.0663433381243,0,0,27,1.73611111111111,409,351,326,243,221,159,27431,6.36942675159236
Seraincourt,1135.00000000000,95592,1131.00000000000,1261.00000000000,1.87798749339031,49.0413606299139,0,1.06382978723404,70,1.53456790123457,1344,1267,1131,1021,879,763,25159,10.9826589595376
Bennecourt,695.20000000000,78057,1572.00000000000,1784.00000000000,1.57213909788742,49.0479214866088,70.3326196854234,3.06122356206785,106,2.13429256594724,1798,1786,1572,1179,1123,858,22458,4.34086698777325
Louvres,1140.70000000000,95351,7508.00000000000,8797.00000000000,2.50345047753834,49.0420769438878,88.2368911051261,58.2581038789871,585,2.36498516320475,8975,8792,7508,7385,7961,3355,19760,34.9527185684039
Cergy,1470.80000000000,95127,48226.00000000000,54781.00000000000,2.05104344423608,49.0402790219049,96.2376322402477,56.6075974945422,1553,5.15017379584309,57247,54816,48141,19357,8896,2895,17336,77.4033660733899
